"","POSTCODE","Year","population"
"49504",5125,2016,9807
"49505",5126,1991,19175
"49506",5126,1992,18899
"49507",5126,1993,18479
"49508",5126,1994,18176
"49509",5126,1995,18009
"49510",5126,1996,17986
"49511",5126,1997,17843
"49512",5126,1998,17785
"49513",5126,1999,17722
"49514",5126,2000,17586
"49515",5126,2001,17439
"49516",5126,2002,17264
"49517",5126,2003,17050
"49518",5126,2004,16862
"49519",5126,2005,16730
"49520",5126,2006,16641
"49521",5126,2007,16543
"49522",5126,2008,16535
"49523",5126,2009,16466
"49524",5126,2010,16367
"49525",5126,2011,16274
"49526",5126,2012,16265
"49527",5126,2013,16250
"49528",5126,2014,16235
"49529",5126,2015,16225
"49530",5126,2016,16221
"49531",5127,1991,19709
"49532",5127,1992,19957
"49533",5127,1993,20558
"49534",5127,1994,21185
"49535",5127,1995,21606
"49536",5127,1996,21766
"49537",5127,1997,21595
"49538",5127,1998,21471
"49539",5127,1999,21346
"49540",5127,2000,21209
"49541",5127,2001,21013
"49542",5127,2002,20772
"49543",5127,2003,20629
"49544",5127,2004,20448
"49545",5127,2005,20253
"49546",5127,2006,20192
"49547",5127,2007,20100
"49548",5127,2008,20013
"49549",5127,2009,19933
"49550",5127,2010,19775
"49551",5127,2011,19571
"49552",5127,2012,19519
"49553",5127,2013,19448
"49554",5127,2014,19372
"49555",5127,2015,19292
"49556",5127,2016,19205
"49557",5131,1991,7820
"49558",5131,1992,7852
"49559",5131,1993,7869
"49560",5131,1994,7919
"49561",5131,1995,7942
"49562",5131,1996,7986
"49563",5131,1997,8021
"49564",5131,1998,8076
"49565",5131,1999,8151
"49566",5131,2000,8173
"49567",5131,2001,8212
"49568",5131,2002,8267
"49569",5131,2003,8270
"49570",5131,2004,8242
"49571",5131,2005,8264
"49572",5131,2006,8272
"49573",5131,2007,8274
"49574",5131,2008,8281
"49575",5131,2009,8309
"49576",5131,2010,8322
"49577",5131,2011,8284
"49578",5131,2012,8285
"49579",5131,2013,8276
"49580",5131,2014,8265
"49581",5131,2015,8255
"49582",5131,2016,8251
"49583",5132,1991,6121
"49584",5132,1992,6185
"49585",5132,1993,6249
"49586",5132,1994,6345
"49587",5132,1995,6414
"49588",5132,1996,6478
"49589",5132,1997,6525
"49590",5132,1998,6589
"49591",5132,1999,6673
"49592",5132,2000,6706
"49593",5132,2001,6763
"49594",5132,2002,6852
"49595",5132,2003,6886
"49596",5132,2004,6884
"49597",5132,2005,6931
"49598",5132,2006,6953
"49599",5132,2007,6959
"49600",5132,2008,6965
"49601",5132,2009,6998
"49602",5132,2010,7013
"49603",5132,2011,6973
"49604",5132,2012,6969
"49605",5132,2013,6958
"49606",5132,2014,6941
"49607",5132,2015,6927
"49608",5132,2016,6914
"49609",5133,1991,6121
"49610",5133,1992,6185
"49611",5133,1993,6249
"49612",5133,1994,6345
"49613",5133,1995,6414
"49614",5133,1996,6478
"49615",5133,1997,6525
"49616",5133,1998,6589
"49617",5133,1999,6673
"49618",5133,2000,6706
"49619",5133,2001,6763
"49620",5133,2002,6852
"49621",5133,2003,6886
"49622",5133,2004,6884
"49623",5133,2005,6931
"49624",5133,2006,6953
"49625",5133,2007,6959
"49626",5133,2008,6965
"49627",5133,2009,6998
"49628",5133,2010,7013
"49629",5133,2011,6973
"49630",5133,2012,6969
"49631",5133,2013,6958
"49632",5133,2014,6941
"49633",5133,2015,6927
"49634",5133,2016,6914
"49635",5134,1991,5415
"49636",5134,1992,5405
"49637",5134,1993,5372
"49638",5134,1994,5380
"49639",5134,1995,5418
"49640",5134,1996,5419
"49641",5134,1997,5358
"49642",5134,1998,5328
"49643",5134,1999,5326
"49644",5134,2000,5288
"49645",5134,2001,5256
"49646",5134,2002,5277
"49647",5134,2003,5328
"49648",5134,2004,5354
"49649",5134,2005,5400
"49650",5134,2006,5432
"49651",5134,2007,5454
"49652",5134,2008,5480
"49653",5134,2009,5488
"49654",5134,2010,5503
"49655",5134,2011,5513
"49656",5134,2012,5518
"49657",5134,2013,5518
"49658",5134,2014,5520
"49659",5134,2015,5524
"49660",5134,2016,5529
"49661",5136,1991,5415
"49662",5136,1992,5405
"49663",5136,1993,5372
"49664",5136,1994,5380
"49665",5136,1995,5418
"49666",5136,1996,5419
"49667",5136,1997,5358
"49668",5136,1998,5328
"49669",5136,1999,5326
"49670",5136,2000,5288
"49671",5136,2001,5256
"49672",5136,2002,5277
"49673",5136,2003,5328
"49674",5136,2004,5354
"49675",5136,2005,5400
"49676",5136,2006,5432
"49677",5136,2007,5454
"49678",5136,2008,5480
"49679",5136,2009,5488
"49680",5136,2010,5503
"49681",5136,2011,5513
"49682",5136,2012,5518
"49683",5136,2013,5518
"49684",5136,2014,5520
"49685",5136,2015,5524
"49686",5136,2016,5529
"49687",5137,1991,5415
"49688",5137,1992,5405
"49689",5137,1993,5372
"49690",5137,1994,5380
"49691",5137,1995,5418
"49692",5137,1996,5419
"49693",5137,1997,5358
"49694",5137,1998,5328
"49695",5137,1999,5326
"49696",5137,2000,5288
"49697",5137,2001,5256
"49698",5137,2002,5277
"49699",5137,2003,5328
"49700",5137,2004,5354
"49701",5137,2005,5400
"49702",5137,2006,5432
"49703",5137,2007,5454
"49704",5137,2008,5480
"49705",5137,2009,5488
"49706",5137,2010,5503
"49707",5137,2011,5513
"49708",5137,2012,5518
"49709",5137,2013,5518
"49710",5137,2014,5520
"49711",5137,2015,5524
"49712",5137,2016,5529
"49713",5138,1991,5415
"49714",5138,1992,5405
"49715",5138,1993,5372
"49716",5138,1994,5380
"49717",5138,1995,5418
"49718",5138,1996,5419
"49719",5138,1997,5358
"49720",5138,1998,5328
"49721",5138,1999,5326
"49722",5138,2000,5288
"49723",5138,2001,5256
"49724",5138,2002,5277
"49725",5138,2003,5328
"49726",5138,2004,5354
"49727",5138,2005,5400
"49728",5138,2006,5432
"49729",5138,2007,5454
"49730",5138,2008,5480
"49731",5138,2009,5488
"49732",5138,2010,5503
"49733",5138,2011,5513
"49734",5138,2012,5518
"49735",5138,2013,5518
"49736",5138,2014,5520
"49737",5138,2015,5524
"49738",5138,2016,5529
"49739",5139,1991,7259
"49740",5139,1992,7312
"49741",5139,1993,7361
"49742",5139,1994,7444
"49743",5139,1995,7541
"49744",5139,1996,7606
"49745",5139,1997,7676
"49746",5139,1998,7762
"49747",5139,1999,7891
"49748",5139,2000,7950
"49749",5139,2001,8035
"49750",5139,2002,8121
"49751",5139,2003,8182
"49752",5139,2004,8269
"49753",5139,2005,8335
"49754",5139,2006,8372
"49755",5139,2007,8438
"49756",5139,2008,8523
"49757",5139,2009,8574
"49758",5139,2010,8756
"49759",5139,2011,8864
"49760",5139,2012,8839
"49761",5139,2013,8816
"49762",5139,2014,8793
"49763",5139,2015,8768
"49764",5139,2016,8745
"49765",5140,1991,5415
"49766",5140,1992,5405
"49767",5140,1993,5372
"49768",5140,1994,5380
"49769",5140,1995,5418
"49770",5140,1996,5419
"49771",5140,1997,5358
"49772",5140,1998,5328
"49773",5140,1999,5326
"49774",5140,2000,5288
"49775",5140,2001,5256
"49776",5140,2002,5277
"49777",5140,2003,5328
"49778",5140,2004,5354
"49779",5140,2005,5400
"49780",5140,2006,5432
"49781",5140,2007,5454
"49782",5140,2008,5480
"49783",5140,2009,5488
"49784",5140,2010,5503
"49785",5140,2011,5513
"49786",5140,2012,5518
"49787",5140,2013,5518
"49788",5140,2014,5520
"49789",5140,2015,5524
"49790",5140,2016,5529
"49791",5141,1991,5415
"49792",5141,1992,5405
"49793",5141,1993,5372
"49794",5141,1994,5380
"49795",5141,1995,5418
"49796",5141,1996,5419
"49797",5141,1997,5358
"49798",5141,1998,5328
"49799",5141,1999,5326
"49800",5141,2000,5288
"49801",5141,2001,5256
"49802",5141,2002,5277
"49803",5141,2003,5328
"49804",5141,2004,5354
"49805",5141,2005,5400
"49806",5141,2006,5432
"49807",5141,2007,5454
"49808",5141,2008,5480
"49809",5141,2009,5488
"49810",5141,2010,5503
"49811",5141,2011,5513
"49812",5141,2012,5518
"49813",5141,2013,5518
"49814",5141,2014,5520
"49815",5141,2015,5524
"49816",5141,2016,5529
"49817",5142,1991,5415
"49818",5142,1992,5405
"49819",5142,1993,5372
"49820",5142,1994,5380
"49821",5142,1995,5418
"49822",5142,1996,5419
"49823",5142,1997,5358
"49824",5142,1998,5328
"49825",5142,1999,5326
"49826",5142,2000,5288
"49827",5142,2001,5256
"49828",5142,2002,5277
"49829",5142,2003,5328
"49830",5142,2004,5354
"49831",5142,2005,5400
"49832",5142,2006,5432
"49833",5142,2007,5454
"49834",5142,2008,5480
"49835",5142,2009,5488
"49836",5142,2010,5503
"49837",5142,2011,5513
"49838",5142,2012,5518
"49839",5142,2013,5518
"49840",5142,2014,5520
"49841",5142,2015,5524
"49842",5142,2016,5529
"49843",5144,1991,5415
"49844",5144,1992,5405
"49845",5144,1993,5372
"49846",5144,1994,5380
"49847",5144,1995,5418
"49848",5144,1996,5419
"49849",5144,1997,5358
"49850",5144,1998,5328
"49851",5144,1999,5326
"49852",5144,2000,5288
"49853",5144,2001,5256
"49854",5144,2002,5277
"49855",5144,2003,5328
"49856",5144,2004,5354
"49857",5144,2005,5400
"49858",5144,2006,5432
"49859",5144,2007,5454
"49860",5144,2008,5480
"49861",5144,2009,5488
"49862",5144,2010,5503
"49863",5144,2011,5513
"49864",5144,2012,5518
"49865",5144,2013,5518
"49866",5144,2014,5520
"49867",5144,2015,5524
"49868",5144,2016,5529
"49869",5150,1991,6298
"49870",5150,1992,6296
"49871",5150,1993,6233
"49872",5150,1994,6175
"49873",5150,1995,6123
"49874",5150,1996,6140
"49875",5150,1997,6203
"49876",5150,1998,6276
"49877",5150,1999,6353
"49878",5150,2000,6418
"49879",5150,2001,6482
"49880",5150,2002,6483
"49881",5150,2003,6475
"49882",5150,2004,6490
"49883",5150,2005,6507
"49884",5150,2006,6525
"49885",5150,2007,6518
"49886",5150,2008,6521
"49887",5150,2009,6514
"49888",5150,2010,6516
"49889",5150,2011,6518
"49890",5150,2012,6542
"49891",5150,2013,6566
"49892",5150,2014,6599
"49893",5150,2015,6638
"49894",5150,2016,6680
"49895",5151,1991,17698
"49896",5151,1992,17687
"49897",5151,1993,17592
"49898",5151,1994,17552
"49899",5151,1995,17530
"49900",5151,1996,17526
"49901",5151,1997,17634
"49902",5151,1998,17699
"49903",5151,1999,17804
"49904",5151,2000,17884
"49905",5151,2001,17972
"49906",5151,2002,17924
"49907",5151,2003,17909
"49908",5151,2004,17831
"49909",5151,2005,17838
"49910",5151,2006,17842
"49911",5151,2007,17803
"49912",5151,2008,17804
"49913",5151,2009,17839
"49914",5151,2010,17872
"49915",5151,2011,17869
"49916",5151,2012,17891
"49917",5151,2013,17903
"49918",5151,2014,17922
"49919",5151,2015,17938
"49920",5151,2016,17966
"49921",5152,1991,17497
"49922",5152,1992,17486
"49923",5152,1993,17392
"49924",5152,1994,17351
"49925",5152,1995,17329
"49926",5152,1996,17324
"49927",5152,1997,17431
"49928",5152,1998,17496
"49929",5152,1999,17600
"49930",5152,2000,17679
"49931",5152,2001,17767
"49932",5152,2002,17719
"49933",5152,2003,17703
"49934",5152,2004,17627
"49935",5152,2005,17633
"49936",5152,2006,17637
"49937",5152,2007,17599
"49938",5152,2008,17600
"49939",5152,2009,17634
"49940",5152,2010,17667
"49941",5152,2011,17664
"49942",5152,2012,17686
"49943",5152,2013,17697
"49944",5152,2014,17716
"49945",5152,2015,17733
"49946",5152,2016,17760
"49947",5153,1991,10888
"49948",5153,1992,10890
"49949",5153,1993,10839
"49950",5153,1994,10826
"49951",5153,1995,10825
"49952",5153,1996,10834
"49953",5153,1997,10930
"49954",5153,1998,10997
"49955",5153,1999,11069
"49956",5153,2000,11126
"49957",5153,2001,11200
"49958",5153,2002,11200
"49959",5153,2003,11210
"49960",5153,2004,11181
"49961",5153,2005,11211
"49962",5153,2006,11223
"49963",5153,2007,11243
"49964",5153,2008,11285
"49965",5153,2009,11336
"49966",5153,2010,11377
"49967",5153,2011,11361
"49968",5153,2012,11394
"49969",5153,2013,11419
"49970",5153,2014,11454
"49971",5153,2015,11491
"49972",5153,2016,11536
"49973",5154,1991,17698
"49974",5154,1992,17687
"49975",5154,1993,17592
"49976",5154,1994,17552
"49977",5154,1995,17530
"49978",5154,1996,17526
"49979",5154,1997,17634
"49980",5154,1998,17699
"49981",5154,1999,17804
"49982",5154,2000,17884
"49983",5154,2001,17972
"49984",5154,2002,17924
"49985",5154,2003,17909
"49986",5154,2004,17831
"49987",5154,2005,17838
"49988",5154,2006,17842
"49989",5154,2007,17803
"49990",5154,2008,17804
"49991",5154,2009,17839
"49992",5154,2010,17872
"49993",5154,2011,17869
"49994",5154,2012,17891
"49995",5154,2013,17903
"49996",5154,2014,17922
"49997",5154,2015,17938
"49998",5154,2016,17966
"49999",5155,1991,17666
"50000",5155,1992,17655
"50001",5155,1993,17560
"50002",5155,1994,17520
"50003",5155,1995,17498
"50004",5155,1996,17494
"50005",5155,1997,17602
"50006",5155,1998,17667
"50007",5155,1999,17771
"50008",5155,2000,17851
"50009",5155,2001,17940
"50010",5155,2002,17892
"50011",5155,2003,17877
"50012",5155,2004,17799
"50013",5155,2005,17806
"50014",5155,2006,17810
"50015",5155,2007,17771
"50016",5155,2008,17772
"50017",5155,2009,17807
"50018",5155,2010,17840
"50019",5155,2011,17837
"50020",5155,2012,17859
"50021",5155,2013,17871
"50022",5155,2014,17890
"50023",5155,2015,17907
"50024",5155,2016,17935
"50025",5156,1991,16482
"50026",5156,1992,16474
"50027",5156,1993,16346
"50028",5156,1994,16284
"50029",5156,1995,16234
"50030",5156,1996,16205
"50031",5156,1997,16305
"50032",5156,1998,16369
"50033",5156,1999,16468
"50034",5156,2000,16546
"50035",5156,2001,16631
"50036",5156,2002,16626
"50037",5156,2003,16643
"50038",5156,2004,16598
"50039",5156,2005,16621
"50040",5156,2006,16650
"50041",5156,2007,16629
"50042",5156,2008,16647
"50043",5156,2009,16706
"50044",5156,2010,16753
"50045",5156,2011,16759
"50046",5156,2012,16805
"50047",5156,2013,16842
"50048",5156,2014,16884
"50049",5156,2015,16924
"50050",5156,2016,16975
"50051",5157,1991,2878
"50052",5157,1992,2916
"50053",5157,1993,2942
"50054",5157,1994,2970
"50055",5157,1995,2996
"50056",5157,1996,3019
"50057",5157,1997,3034
"50058",5157,1998,3056
"50059",5157,1999,3067
"50060",5157,2000,3080
"50061",5157,2001,3098
"50062",5157,2002,3100
"50063",5157,2003,3096
"50064",5157,2004,3102
"50065",5157,2005,3111
"50066",5157,2006,3134
"50067",5157,2007,3193
"50068",5157,2008,3223
"50069",5157,2009,3263
"50070",5157,2010,3311
"50071",5157,2011,3324
"50072",5157,2012,3351
"50073",5157,2013,3375
"50074",5157,2014,3403
"50075",5157,2015,3431
"50076",5157,2016,3452
"50077",5158,1991,9211
"50078",5158,1992,9436
"50079",5158,1993,9550
"50080",5158,1994,9708
"50081",5158,1995,9812
"50082",5158,1996,9908
"50083",5158,1997,9987
"50084",5158,1998,10132
"50085",5158,1999,10310
"50086",5158,2000,10552
"50087",5158,2001,10698
"50088",5158,2002,10868
"50089",5158,2003,11020
"50090",5158,2004,11167
"50091",5158,2005,11299
"50092",5158,2006,11373
"50093",5158,2007,11433
"50094",5158,2008,11508
"50095",5158,2009,11581
"50096",5158,2010,11641
"50097",5158,2011,11668
"50098",5158,2012,11737
"50099",5158,2013,11784
"50100",5158,2014,11831
"50101",5158,2015,11849
"50102",5158,2016,11864
"50103",5159,1991,11001
"50104",5159,1992,11188
"50105",5159,1993,11318
"50106",5159,1994,11430
"50107",5159,1995,11541
"50108",5159,1996,11585
"50109",5159,1997,11663
"50110",5159,1998,11754
"50111",5159,1999,11886
"50112",5159,2000,11983
"50113",5159,2001,12083
"50114",5159,2002,12129
"50115",5159,2003,12190
"50116",5159,2004,12262
"50117",5159,2005,12318
"50118",5159,2006,12359
"50119",5159,2007,12346
"50120",5159,2008,12346
"50121",5159,2009,12355
"50122",5159,2010,12365
"50123",5159,2011,12363
"50124",5159,2012,12383
"50125",5159,2013,12359
"50126",5159,2014,12321
"50127",5159,2015,12259
"50128",5159,2016,12193
"50129",5160,1991,26
"50130",5160,1992,27
"50131",5160,1993,27
"50132",5160,1994,27
"50133",5160,1995,26
"50134",5160,1996,26
"50135",5160,1997,26
"50136",5160,1998,26
"50137",5160,1999,26
"50138",5160,2000,26
"50139",5160,2001,26
"50140",5160,2002,26
"50141",5160,2003,26
"50142",5160,2004,26
"50143",5160,2005,26
"50144",5160,2006,26
"50145",5160,2007,26
"50146",5160,2008,26
"50147",5160,2009,27
"50148",5160,2010,27
"50149",5160,2011,27
"50150",5160,2012,28
"50151",5160,2013,29
"50152",5160,2014,29
"50153",5160,2015,30
"50154",5160,2016,31
"50155",5161,1991,9402
"50156",5161,1992,9726
"50157",5161,1993,9924
"50158",5161,1994,10010
"50159",5161,1995,10137
"50160",5161,1996,10226
"50161",5161,1997,10179
"50162",5161,1998,10178
"50163",5161,1999,10199
"50164",5161,2000,10190
"50165",5161,2001,10135
"50166",5161,2002,10053
"50167",5161,2003,10007
"50168",5161,2004,9991
"50169",5161,2005,9994
"50170",5161,2006,10028
"50171",5161,2007,10001
"50172",5161,2008,9964
"50173",5161,2009,9965
"50174",5161,2010,9984
"50175",5161,2011,9989
"50176",5161,2012,10048
"50177",5161,2013,10101
"50178",5161,2014,10156
"50179",5161,2015,10192
"50180",5161,2016,10231
"50181",5162,1991,10264
"50182",5162,1992,10777
"50183",5162,1993,11036
"50184",5162,1994,11235
"50185",5162,1995,11383
"50186",5162,1996,11472
"50187",5162,1997,11622
"50188",5162,1998,11763
"50189",5162,1999,11868
"50190",5162,2000,11984
"50191",5162,2001,12035
"50192",5162,2002,12058
"50193",5162,2003,11998
"50194",5162,2004,11924
"50195",5162,2005,11868
"50196",5162,2006,11842
"50197",5162,2007,11807
"50198",5162,2008,11795
"50199",5162,2009,11788
"50200",5162,2010,11783
"50201",5162,2011,11757
"50202",5162,2012,11793
"50203",5162,2013,11820
"50204",5162,2014,11840
"50205",5162,2015,11868
"50206",5162,2016,11894
"50207",5163,1991,7100
"50208",5163,1992,7197
"50209",5163,1993,7300
"50210",5163,1994,7265
"50211",5163,1995,7245
"50212",5163,1996,7214
"50213",5163,1997,7176
"50214",5163,1998,7132
"50215",5163,1999,7129
"50216",5163,2000,7127
"50217",5163,2001,7104
"50218",5163,2002,7088
